prix_m2
2285.16
4377.9
23684.2
1746.03
5045.9
3553.18
939.7
2998.9
4778.8
5024.7
3858.18
10981.5
3092.6
4896.67
4003.8
3770.49
2538.5
2828.7
4078.57
3160.53
3761.86
3513.5
5150.0
2146.1
4929.6
2910.7
3689.09
1753.2
19666.67
2982.3
5743.2
3618.2
4090.9
20360.0
16140.9
3630.0
5968.3
3125.0
1545.5
3251.33
3414.6
3313.4
3605.5
2211.54
2788.46
3521.74
3215.38
3902.4
4736.67
4228.06
2840.0
2854.8
2242.42
8533.33
4393.6
4872.34
1920.0
3741.9
9350.6
1926.8
4445.15
3564.6
4761.9
2757.14
2340.0
5326.4
5116.7
2293.1
2840.2
2424.6
2680.5
4869.6
3225.8
4868.4
4794.12
3518.52
4100.0
4844.44
4883.7
3148.1
2727.3
4261.9
2950.0
4033.3
4239.13
2093.8
3246.6
2112.7
932.4
4316.8
2531.6
4047.62
2720.5
5600.0
3211.94
3590.79
3806.8
3054.9
3726.6
2837.8
3683.67
4579.4
1487.2
10882.35
2121.2
6087.0
4017.24
3797.62
4532.9
3792.06
2065.67
17666.7
3206.1
2937.5
2030.3
4923.7
8461.5
4666.7
3750.0
2729.7
3111.11
2019.1
6333.33
3023.26
4431.6
5000.0
2253.2
4006.6
1488.1
2559.5
2050.0
3870.63
2634.6
3523.8
4855.6
3493.98
2074.1
12327.5
2000.0
1566.04
4652.31
2181.0
4555.07
2512.82
3809.9
6750.0
3643.1
3259.3
2200.0
4673.5
3437.5
9435.9
4360.0
2641.0
3485.71
2434.34
2228.7
5581.0
5192.59
2295.08
1361.4
1333.3
3562.8
2615.4
3518.5
3035.9
3846.15
2577.1
3339.1
3822.7
4883.7
2635.82
4678.6
2893.67
2531.25
3246.4
1265.6
1815.79
3181.82
5720.5
3062.5
3380.0
1907.1
3080.6
2363.6
3062.5
3797.03
4120.0
2516.13
1041.7
4576.6
3169.0
3703.7
2864.9
5266.67
2843.14
3541.67
4413.0
4017.9
3493.9
2941.18
3402.78
3719.0
2546.9
5281.2
2463.0
1804.5
2575.8
2678.6
2656.25
2548.5
3134.24
3571.4
3888.9
2100.0
4361.8
3526.2
1980.3
3545.7
2853.66
5192.0
1490.6
1900.0
28000.0
7000.0
2964.59
4259.26
22500.0
3950.0
3872.7
2136.36
4373.55
3785.2
1506.8
4042.01
1708.3
2900.0
21479.0
3238.1
2853.3
1777.8
12957.7
2023.5
2750.0
2750.0
5314.5
3186.0
4235.7
2326.9
4044.1
2189.4
5708.3
3333.3
2600.0
2777.8
2900.7
3265.3
4651.0
3527.2
2553.0
3500.0
3644.2
12069.0
2501.7
2828.3
2440.7
20416.67
5458.06
5280.0
8064.5
24500.0
3321.0
10000.0
3004.09
2894.1
4857.14
29285.71
1964.9
4756.25
4375.0
3608.9
4818.18
2444.44
1584.6
3409.09
3125.0
4817.9
4624.2
18518.52
13750.0
2875.76
5042.04
2553.6
6250.0
3109.1
4591.9
3279.6
3037.74
1697.7
3820.15
4765.22
5227.3
6073.6
4057.5
3017.54
2910.4
2916.67
32091.92
3611.11
2720.9
5000.0
3422.22
5294.1
5322.13
3573.0
4717.65
3730.3
3365.9
3729.7
2441.86
2424.2
4022.4
4897.96
4032.3
3953.95
3750.0
2978.62
2864.2
3072.92
2887.1
4384.2
4979.2
2103.51
5117.6
5590.9
5392.31
4953.85
3617.0
3332.0
1661.02
3783.8
3495.5
2056.3
3350.0
4680.6
3650.79
3555.6
4116.44
2189.4
4594.66
3251.85
3562.4
3506.5
2213.9
6400.0
4296.8
2772.24
4166.67
4765.1
3910.3
2384.62
30000.0
2722.2
4637.9
4017.9
2372.55
1439.8
3645.8
3571.43
4044.44
2655.7
2207.84
4558.33
4985.2
2881.01
2352.9
4003.7
2905.7
2131.15
3571.4
4017.39
3125.0
2980.8
3756.2
2695.65
2867.3
3745.9
3265.3
28408.15
4500.0
2442.31
3734.0
3333.3
3909.09
2783.8
23469.4
2094.66
2911.0
2394.7
14294.1
4219.2
4400.0
4070.7
6250.0
3300.6
3064.49
4023.8
3161.9
23913.0
2400.0
3515.2
2616.3
3250.0
4040.35
3732.39
3940.0
3879.3
4248.3
3656.17
4156.5
2318.8
1969.7
4765.4
3020.8
3096.8
2333.3
2794.89
4374.8
3873.33
3732.88
31508.33
24442.0
2363.6
3044.2
6612.12
1945.95
3214.3
2891.57
5732.8
3775.42
3139.5
4474.1
2598.0
2378.2
3457.45
16398.7
2847.5
3358.7
3412.5
4634.33
2937.1
2910.4
5230.0
2544.7
2162.1
3111.11
4588.2
2819.7
3059.8
2398.1
3009.75
2394.12
6727.27
3179.76
3901.41
5154.0
3511.22
5370.37
4249.22
3760.3
22187.5
3859.58
4000.0
2800.0
2460.61
4357.8
6262.96
5398.55
2597.83
4522.2
3012.05
1837.86
1660.71
2062.5
3781.63
3975.9
3136.36
2242.86
5509.8
4759.26
2734.3
2610.9
1403.1
2357.1
2957.7
4479.17
3635.1
3086.96
1909.1
6637.5
8340.0
7398.7
12452.83
8933.96
1059.5
2420.29
2474.45
2807.3
4993.9
3242.4
3000.0
2916.67
3482.8
2211.9
5150.8
29000.0
4689.0
4974.3
3696.63
5118.42
3459.2
28125.0
4631.58
3895.0
3333.33
3606.6
2213.1
2166.67
4366.8
7826.5
1774.0
2874.4
4613.7
2035.7
2033.9
3595.2
4369.02
2375.0
2136.4
2769.2
2012.2
4657.2
5222.0
3888.9
3808.2
3474.23
943.4
1266.7
3879.1
4772.7
1538.46
2242.42
3824.6
3191.3
3856.2
2808.99
5541.67
2019.6
3696.49
3718.8
3972.86
9333.3
2946.0
3148.94
32692.3
2694.8
5850.65
5320.9
2106.06
3503.1
3365.4
6608.51
14892.86
3578.9
2566.67
2731.7
3857.14
5000.0
2101.4
2250.0
12744.9
2801.7
6666.7
3827.8
2866.7
5461.7
1924.1
3275.0
4909.1
3508.77
8928.6
4333.3
1923.08
4583.33
2484.4
3306.1
5416.67
2458.3
3268.0
5111.1
2916.7
3272.73
2712.1
5149.1
2848.94
3089.6
1471.7
1524.7
2122.06
4700.0
4680.9
3034.5
3552.6
3111.4
3888.9
3395.3
2681.8
3269.2
3476.8
3411.4
2857.1
3423.5
3558.78
3280.5
2849.6
2863.64
5381.0
2561.5
7633.33
5857.14
4301.98
4618.0
2354.55
14062.5
2818.52
1800.8
2684.2
3267.86
3388.89
4120.0
3295.9
3837.21
2986.11
3856.8
6662.6
3166.67
5250.0
1529.8
2964.3
842.7
2938.6
6288.5
4642.9
3253.01
2777.8
2321.28
2168.7
2491.67
1675.8
2128.57
3235.2
3823.5
4468.8
4395.7
2578.12
1833.3
3337.2
2631.6
3552.63
2588.89
3144.3
2135.4
3783.78
3161.64
4562.5
2508.3
2330.36
2403.85
4431.8
3372.4
3295.45
2741.71
3093.12
4375.0
3962.26
3640.4
3700.4
1730.8
3000.0
2906.67
4073.2
19189.19
4679.2
3121.74
5407.7
2250.0
6739.1
5166.67
3415.24
3611.1
2882.1
3324.14
4044.44
3438.7
2606.06
1950.0
2863.6
28522.4
2776.12
2186.0
4125.0
3536.59
3424.1
4908.82
2469.9
1759.26
2680.2
3313.0
2916.7
3333.3
5023.8
3873.53
6338.53
2717.4
4127.3
3717.7
3033.7
6176.5
4714.3
3415.4
2352.94
2673.6
5428.4
5083.33
3905.2
3103.4
3826.1
2980.95
2220.24
3238.64
5176.47
2596.43
4083.4
4444.4
3558.1
2480.0
4515.5
4640.0
4124.55
2734.4
6474.82
2360.66
3552.5
3930.23
4473.68
3518.6
3333.33
1730.8
2206.89
2872.09
2390.62
2781.6
5014.5
3444.4
3112.2
3605.9
4046.3
3008.3
6332.5
3431.0
6769.23
2122.49
1966.67
4829.8
2714.3
4069.8
2317.1
2790.7
7139.3
4161.3
4546.67
4600.0
6671.6
2120.8
3360.5
4625.0
2301.59
3641.0
12314.8
2012.5
4222.22
3312.5
3392.86
1963.96
4536.36
5000.0
2765.4
3074.4
3471.58
10225.0
2536.4
6278.0
2858.8
2791.5
2905.8
10400.0
2803.1
2911.39
2857.14
3190.4
15000.0
3133.3
1934.0
940.3
2735.6
3155.0
2948.5
6016.13
4671.06
2733.33
2500.0
3611.94
4855.4
2545.5
3419.4
4913.98
4376.1
4745.1
3546.09
4965.91
4155.6
4242.2
2076.19
3072.09
4113.9
5423.5
4800.0
3353.3
17500.0
2423.9
3651.9
5961.5
2911.39
1424.2
3281.38
3285.71
2290.0
5481.5
18750.0
3355.6
3350.0
3170.6
10500.0
5454.55
1964.9
1902.0
2265.1
3530.0
2805.2
3136.4
1931.8
4704.7
7029.76
5626.5
3181.8
3695.0
4152.3
4244.19
2209.3
3908.26
2045.5
4534.88
3820.5
3482.14
1840.0
5100.0
2613.1
3961.2
3039.45
4340.2
2889.5
2993.0
3636.36
3625.0
4417.54
1633.33
1917.8
4437.9
3671.43
3205.9
2301.7
4732.5
3452.38
4083.8
4205.13
2265.6
6920.0
4380.95
16434.8
4166.67
2767.1
4000.0
2436.36
8122.5
6480.95
4000.0
3942.25
2826.09
3418.18
5000.0
3059.5
3709.7
25833.3
4837.0
3500.0
3423.73
1734.7
1785.7
2759.0
4348.2
1826.09
2972.7
3750.0
2679.2
5861.2
2619.0
3866.5
3303.57
2549.0
1672.1
4055.6
4709.1
2818.18
2820.2
2712.5
3666.7
1500.0
2954.55
2500.0
2189.4
2686.57
2140.35
5937.5
3805.1
2319.0
1113.9
3750.0
2587.5
867.6
4004.8
5046.3
3622.0
2328.1
7944.4
1342.0
4142.22
3916.7
2910.4
2350.9
4010.1
5787.2
2697.7
1770.7
1805.6
8117.6
2827.87
3051.61
4337.5
1500.0
3046.88
1924.5
3948.6
5411.8
2498.53
21944.4
4771.43
2898.8
4530.86
3200.0
2404.1
4666.7
3670.7
3409.4
6040.5
1500.0
4090.9
2580.65
5192.3
2615.4
2536.5
6500.0
1437.7
3087.0
3570.5
2222.2
2913.8
2768.9
2521.7
3040.8
2903.23
2361.7
2772.73
5312.5
3665.67
3571.4
3452.4
2384.62
4883.33
4059.0
6112.98
7045.5
4125.45
4219.25
3785.7
3803.08
2785.7
2222.22
18333.3
4355.4
4334.8
9250.0
3739.73
2795.9
2168.8
3953.5
6250.0
4024.39
7064.71
4694.44
1482.8
2871.85
4847.2
1642.86
2181.82
3378.4
5806.5
2096.8
3955.2
6666.7
6788.24
2491.2
1560.6
4329.27
3674.7
4709.68
4666.7
2825.73
1413.5
4342.11
3111.7
2804.9
2676.36
9400.0
6400.0
4236.1
5418.4
5810.53
3582.6
3983.3
2581.2
7024.81
2908.5
3030.3
25441.18
3320.8
3825.0
2950.85
4246.6
11206.9
4867.3
3180.72
3755.9
3607.84
3444.4
1427.3
3323.53
3179.5
2810.8
3328.8
4289.5
4791.18
11250.0
3270.97
4310.34
2166.67
6250.0
4792.3
5018.47
4625.0
2419.35
2861.1
4307.7
4555.6
18350.0
3258.8
4130.8
5263.2
5150.8
2105.9
3869.5
4343.4
4317.31
2573.5
4115.4
3762.9
4001.9
3875.0
5044.5
6272.5
5000.5
4458.2
2875.0
5595.2
3871.0
6986.25
2524.59
3310.0
3370.1
5118.6
3773.6
4884.06
3404.3
2857.1
3753.89
3062.4
3636.36
3867.7
1774.2
3672.73
17681.16
2593.8
1623.38
2348.48
5190.0
4083.33
2438.8
3261.9
2289.16
2071.4
2574.5
3664.1
9750.0
8453.85
1883.23
2765.91
2087.5
1950.0
2651.2
2592.6
4222.22
3053.27
3376.0
3586.67
1648.0
19277.11
7102.11
2184.6
4045.45
2565.6
5540.0
3117.19
22342.9
2888.89
2795.4
2926.83
3035.71
1916.27
2427.27
3126.67
3666.7
3426.8
3487.2
2926.32
1883.1
1422.0
39428.6
3846.2
2736.84
2224.68
2771.76
2391.3
4555.3
3955.6
3301.4
8132.9
3113.3
3074.63
3595.0
4074.67
4418.6
553.0
4441.0
2520.3
4062.5
4025.0
2425.0
2741.94
3573.33
2264.2
2907.0
2596.2
3093.02
2168.0
3188.7
3224.1
3029.0
4781.25
5000.0
2461.54
21764.71
4545.45
4454.7
2761.9
5000.0
2211.0
2559.5
5019.39
3122.7
2619.05
4702.38
3782.6
3274.11
1750.0
3475.3
1858.61
1306.5
4511.1
5232.4
30071.43
3021.7
3823.5
3710.14
4042.41
2628.14
4401.69
4836.1
3852.51
5194.64
5000.0
4051.11
3920.0
7213.3
13888.9
5060.0
3113.21
5885.3
2780.91
2238.3
3776.93
8161.79
3415.62
2117.65
5000.0
3146.8
4423.1
3684.21
3338.8
5000.0
2916.7
4843.1
2042.1
2620.5
2720.59
4492.54
5131.3
4703.7
3119.24
3331.82
2904.1
4200.0
3304.35
3281.6
3004.48
2637.5
1435.7
2737.0
8235.3
2297.9
5434.8
2020.31
5185.1
6662.2
4201.2
10909.09
3062.86
2890.6
4689.7
3358.6
4250.0
4370.8
2972.2
2666.65
2783.07
2571.43
4175.8
2983.87
1593.8
1591.4
2717.6
3607.1
2422.22
2134.15
4608.33
2381.0
888.9
36750.0
2244.9
3071.3
3958.3
6958.66
5728.69
4892.9
2258.06
2015.0
3587.5
3394.7
3021.7
2538.46
3720.9
3837.2
2354.61
5106.19
2650.0
3604.47
2803.0
4133.33
10241.74
7111.11
4625.0
9012.5
5214.3
3972.2
979.4
4083.3
13599.4
5155.6
3108.11
7680.6
4783.78
2566.67
4871.79
3939.4
5617.9
4552.24
3369.23
2016.1
6671.6
2723.78
27272.7
3271.3
2712.12
5260.9
4595.2
3934.78
2712.5
6230.8
2262.5
2982.5
3675.0
3750.0
3009.52
2833.68
2870.0
3986.01
6326.53
1643.84
2539.7
3487.57
3189.7
2724.3
2800.0
5476.2
3153.8
2423.1
3508.8
7408.8
2375.7
3206.35
1710.0
3478.26
3447.37
4415.3
2142.9
2141.3
1830.5
2232.56
6370.83
4021.7
3212.8
4511.6
2950.55
2325.8
3381.5
22342.9
3266.67
13084.1
3750.0
1018.8
3416.7
5136.36
3582.1
2500.0
2176.5
2500.0
5647.06
4812.38
4961.54
2500.0
8882.4
2104.48
4475.9
3310.1
1861.5
4354.84
6195.7
3442.6
4108.5
2852.46
2935.9
3652.63
2418.18
3200.0
3147.5
3906.2
3421.1
2400.16
26256.94
3387.1
2803.0
6250.0
2550.0
4205.9
1562.5
2839.5
2788.7
2918.01
2265.62
2970.1
3928.0
3568.8
3347.8
4589.5
4531.9
3947.37
3385.71
2911.13
3640.0
4102.4
2313.83
2958.7
2782.9
2758.6
2176.0
4347.83
2900.0
2307.69
6249.2
3012.0
1492.2
8421.1
3878.8
2608.8
3633.0
1989.76
1771.4
2860.8
2983.6
1700.9
2562.5
2572.82
3163.5
1982.1
3115.38
2614.0
2267.9
3515.7
1086.0
4650.0
3328.0
3966.67
4954.92
2544.4
6919.91
2196.97
26551.7
4235.3
3266.0
5600.0
5353.4
4014.1
5960.0
3831.0
2629.5
5553.2
5052.63
4181.0
3120.7
1957.9
2922.1
3385.9
2987.65
2051.28
4761.9
23250.0
3266.7
4439.29
3869.38
5090.9
3385.53
2550.0
7136.4
3028.8
3492.86
4382.0
5962.5
3778.24
3411.76
16909.1
3166.7
2666.7
7900.0
3066.7
4487.72
4484.4
2855.02
2777.8
2558.7
1809.5
3561.3
2254.6
2272.7
2747.0
3152.17
2283.78
3833.3
5000.0
4153.67
2822.7
3851.9
6333.33
4116.4
4356.4
3873.7
3143.3
2411.8
3788.7
3541.6
2636.03
5110.0
3480.3
2248.5
2937.5
5033.8
3040.7
7922.22
3560.61
3531.4
7208.3
3604.2
4864.86
2467.7
2494.3
2130.5
1188.8
2977.5
4250.1
2727.27
2745.1
1518.26
3472.2
3453.33
5020.49
3021.43
1979.2
2393.94
2504.17
2713.4
3329.63
3764.7
2879.3
2622.2
2656.2
13762.6
4385.0
5173.9
2063.5
2969.7
3131.0
6416.7
4645.6
2797.22
3955.8
11000.0
3357.9
3130.4
4632.5
1868.9
3541.7
2696.2
2302.3
1940.3
3566.7
15957.14
3742.88
4944.3
7190.08
3584.9
3440.0
4033.9
2445.8
2823.5
3116.5
3000.0
1420.4
2619.0
4462.96
2682.9
3723.4
3604.65
1000.0
3105.0
2527.27
2539.3
2676.37
1567.8
3382.35
2733.3
4239.7
3137.81
4500.0
4663.5
2666.67
3076.9
3460.0
3464.3
3125.0
2473.21
2396.2
2479.2
1814.5
6350.0
2052.6
4266.7
6200.0
4318.12
12500.0
23529.4
4000.0
4333.33
3161.8
2423.55
2243.8
2636.7
4800.0
5877.7
2500.0
2826.1
3148.5
4428.8
2043.5
2923.25
1747.4
3846.2
2000.0
6556.77
3800.0
1913.8
3750.0
3906.2
3769.2
5447.5
5571.43
2934.6
3500.0
2672.4
2196.97
2292.13
5814.0
3963.64
3207.7
4116.3
2640.8
4516.8
4057.1
2373.1
5047.6
4996.3
3947.37
3338.4
2948.7
1914.89
3285.71
2075.0
36875.0
8235.3
3967.74
4105.3
2995.24
4371.43
3409.1
4136.81
3100.7
840.2
1792.5
2523.8
2119.05
2255.3
2861.76
3675.0
15149.2
2763.16
1308.8
5407.41
4111.11
4759.1
2432.3
3750.0
1600.0
6500.0
2500.0
4019.2
5300.0
3307.7
3035.11
2445.13
3132.08
3773.33
1183.4
2772.28
3442.6
1823.5
6009.1
4105.76
4096.0
3505.7
3468.7
3863.6
4783.9
24442.0
6945.56
3175.7
2301.6
7936.1
6186.1
2936.17
4814.8
3714.3
5655.6
4254.5
3705.1
4825.9
3387.1
3083.33
4524.58
2964.3
3202.7
5105.3
4560.0
3586.15
4707.5
2941.2
2896.6
12500.0
2692.31
2269.7
5318.15
2564.1
6666.7
2217.3
4205.9
4159.1
4154.93
1387.8
2396.6
2993.8
2857.1
2541.18
5446.9
3955.22
9687.5
3284.4
1980.3
3750.59
2275.0
2126.7
2500.0
3950.7
2750.0
4635.1
5657.89
4580.0
1470.59
3175.0
4458.6
8466.7
29032.26
5800.0
4922.1
2307.69
2176.9
2472.5
2812.5
3354.0
4110.7
2656.9
2871.2
12407.41
3833.33
3842.7
3255.9
4219.53
2898.6
5932.5
2918.9
12725.2
16538.5
3185.2
4014.0
2800.0
1887.04
1794.9
2577.5
2594.34
2689.3
17907.0
2705.9
3673.61
3888.9
2701.1
3368.42
1132.5
3038.46
5390.0
4926.5
3137.3
13423.3
3097.59
3984.2
3025.1
3990.0
24634.1
6197.9
37380.0
3759.91
4386.7
11000.0
2456.1
4500.0
2287.5
2968.75
3266.1
4928.6
4509.8
4113.5
4708.3
7326.7
3125.0
2095.2
4667.55
3315.79
2204.5
7954.55
4835.1
3764.71
3454.5
2113.8
3134.6
4346.2
2500.0
5661.1
4384.6
5694.21
3386.7
23870.97
3850.0
5625.0
16060.6
7200.0
2750.0
8472.9
3343.4
4908.9
3619.0
3475.76
3521.1
2462.5
4705.97
2128.6
2543.6
5916.7
3863.64
20769.23
2937.5
3108.1
2187.5
4483.92
4276.8
2322.2
2302.6
2857.1
27593.75
2024.6
1690.9
4559.4
4076.9
4090.9
4654.8
5145.7
5555.6
32692.3
5035.7
1798.08
2829.3
4782.6
12959.2
2888.89
4130.43
3173.7
4722.5
2768.89
3555.95
3260.0
4159.7
3937.14
3575.76
3165.1
2753.62
2550.4
3208.8
4512.5
2966.1
2732.94
3100.0
5588.2
3494.0
3681.8
6447.37
2693.55
5868.33
4119.4
2445.4
3555.42
4566.91
2242.7
3517.2
2708.3
3809.2
3015.4
4812.5
2827.27
2882.4
2962.96
1355.9
10141.67
4448.77
4300.0
5163.9
3666.7
2261.54
4306.31
10344.83
4079.0
3193.8
4395.6
2343.8
2530.0
2493.5
3212.8
5135.1
5688.04
2765.8
2370.1
1718.8
3535.4
2954.5
3611.1
2897.73
2672.4
4455.23
37380.0
24417.5
4609.0
1634.9
6847.5
3472.2
3421.1
3510.64
4177.7
2222.22
3524.23
12916.5
1562.5
932.7
3617.0
3831.0
3085.81
3083.3
6638.5
7682.93
2090.9
26214.29
2294.64
4036.4
4000.0
1230.3
3420.0
3863.6
3662.2
3379.03
2631.09
4196.2
2875.0
4893.0
2689.77
4324.39
3690.3
3333.3
4843.2
1896.0
2895.83
2604.2
3159.2
3615.4
3463.4
3807.4
3233.3
3196.4
3450.0
3320.2
2688.3
2885.7
3519.4
3277.8
2669.2
4083.33
5821.4
3813.6
11376.07
2955.6
4600.0
1223.0
2938.8
3667.3
4354.8
1970.72
4193.8
4637.93
8095.24
1982.14
1923.08
4250.0
3268.29
7535.71
3414.3
3796.9
2916.0
2939.5
1847.5
4045.5
4125.34
3170.54
4727.14
3456.8
610.1
4630.7
4927.0
4638.3
1902.78
15000.0
1878.4
3343.8
1474.36
2790.32
4156.9
4500.0
4947.4
3325.0
3409.1
3753.2
5425.0
5188.06
15878.6
5208.0
13000.0
4324.56
2372.96
3032.79
4506.7
4557.69
4060.0
4181.82
4637.7
3868.4
4133.33
2285.71
3972.0
4324.3
2189.4
26923.1
10797.1
2491.1
3944.21
2944.4
8500.0
5909.1
4616.4
4687.5
3464.91
2445.65
1890.24
7500.0
3415.31
15771.4
15833.3
3119.1
3383.57
4448.1
4000.0
2806.0
2600.0
1707.3
2793.48
3530.3
2612.3
3918.6
5000.0
3333.33
4661.02
6277.78
2469.4
2266.7
28125.0
3114.75
7189.7
2675.0
3793.1
22222.2
2627.12
2848.7
1862.1
3714.3
3879.3
9523.81
6585.0
3097.8
1682.5
5037.0
3298.1
1895.8
3014.1
2786.9
1800.0
2970.14
4450.0
3297.3
3650.0
2761.9
3222.22
3695.7
3220.4
3451.0
1781.2
3086.8
5173.3
1193.9
3419.35
